id,question_id,positionable_id,positionable_type,score,comment,created_at,updated_at
840,3,32,Candidate,2,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
841,4,32,Candidate,3,"Ghosts estates if not habitable for housing should be taken from our landscape, the materials recycled and the land reclaimed for agriculture",2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
842,5,32,Candidate,3,It appears that Government have taken the Local Property Tax invested in setting up 'Irish Water' so they can then charge us for Water - Am ! the Wool over whose Eyes !,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
843,6,32,Candidate,3,Firstly we need to get our Property Tax Back. We were promised in the Local Property Tax Act 2012 and by the Government that 80% of property tax would go directly to local service's. - This must happen ! under legislation City & Council councils have the Authority to reduce LPT by 15% Annually,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
844,7,32,Candidate,3,We were promised in the Local Property Tax Act 2012 and by the Government that 80% of your property tax would go directly to local service's. It is ring fenced under legislation,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
845,8,32,Candidate,1,"55% of Business rates in Limerick City remained unpaid. Why not half the commercial rates local business's are burdened with and bring the every local business back into the business community. From here the City will Prosper. The commercial rate review currently conducted by the 'Valuations Office effective 2015, www.valoof.ie, is being eagerly awaited by the Limerick Business community",2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
846,9,32,Candidate,2,I cannot comment as I'm unsure what the current allocated amount is and how this allocation is currently being disbursed.,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
847,10,32,Candidate,1,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
848,11,32,Candidate,1,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
849,12,32,Candidate,3,The City needs Events. All Sport events are welcome in Sporting Limerick and all Cultural Events are welcome in Limerick City of Culture.,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
850,13,32,Candidate,1,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
851,14,32,Candidate,0,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
852,15,32,Candidate,3,Anti-social behaviour is rife in our communities. It a tenant cannot respect the community in which they live they should not be accomadated. FULL STOP,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
853,16,32,Candidate,3,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
854,17,32,Candidate,3,Studies have shown an inconclusiveness as to the level of efficient mega watt power that they generate.,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
855,18,32,Candidate,1,No studies have proved this to be the case in Limerick,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
856,19,32,Candidate,3,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
857,20,32,Candidate,3,No 1 priority. As of the 1st of June 2014 Limerick City & County Council comes into existence. All communities Rural & Urban come under the the one Umbrella of 'Limerick ',2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
941,23,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
942,24,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
943,25,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
944,26,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
945,27,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
946,1,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
858,21,32,Candidate,1,When I was a young boy in Limerick City we hoped for a shorter hop from the North side to the City. This came in 1990 with the 'New Bridge' which we then called the 'Whistling Bridge' later we thought it was called the 'Condell Bridge' to find out it was actually the 'Shannon Bridge' and now they want to call it the JFK Bridge. Is that five extra Bridges or One Bridge? 'Like A Bridge over Troubled Water',2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
859,22,32,Candidate,3,"In conjunction with Local and Business Communities a public forum of discussion should be set up to discuss, plan and implement for the greater good of the citizens, business, retail & city living in Limerick",2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
860,23,32,Candidate,3,"In conjunction with Local and Business Communities a public forum of discussion should be set up to discuss, plan and implement for the greater good of the citizens, business, retail & city living in Limerick",2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
861,24,32,Candidate,3,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
862,25,32,Candidate,3,Public Forum on all issues concerning Limerick is a fundamental democratic right of the citizens of Limerick. Local referendums on key issues are essential to Limerick continued development as the Greatest City Ever,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
863,26,32,Candidate,0,"From Little Acorns Great Trees Grow. Individuals Grow Familys, Familys Grow Communities and Communities Grow and Shape Limerick",2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
864,27,32,Candidate,3,"Population of Limerick- 2011 - Male 95,815 Female 95,994 I think 50/50 would be the only acceptable gender balance in Limerick",2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
865,1,33,Candidate,3,Homelessness at crises point in Limerick City,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
866,2,33,Candidate,1,House building programme is what is needed,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
867,3,33,Candidate,3,Housing clusters more efficient,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
868,4,33,Candidate,2,Preferable: Finish them and then let them,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
869,5,33,Candidate,3,Already paid for through existing taxes,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
870,6,33,Candidate,1,L.P.T: Paid for already,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
871,7,33,Candidate,1,Should be abolished,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
872,8,33,Candidate,1,"For too long, Limerick City was highest in country",2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
873,9,33,Candidate,2,Travellers should not be segragated from general community,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
874,10,33,Candidate,3,All schools should be state run,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
875,11,33,Candidate,3,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
876,12,33,Candidate,3,Gay community are part of the general community,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
877,13,33,Candidate,3,"provided a just wage is agreed, in line with existing rates",2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
878,14,33,Candidate,3,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
879,15,33,Candidate,3,The issue must be serious and used as a last resort,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
880,16,33,Candidate,1,N.R.A. should provide funding from road tax,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
881,17,33,Candidate,2,Each application should be decided on merit,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
882,18,33,Candidate,1,Trust in people to be responsible. We should not adopt a ' Nanny State ',2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
883,19,33,Candidate,3,Limerick City currently making progress in that regard,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
884,20,33,Candidate,3,Positive focus on Centre will lead to development of the whole County,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
885,21,33,Candidate,3,Already voted yes on City Council,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
886,22,33,Candidate,1,Prioritise Public transport,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
887,23,33,Candidate,3,Lower section of O'Connell st.should be pedestrianised to complement bedford row an Thomas st,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
888,24,33,Candidate,3,Power to the People,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
889,25,33,Candidate,1,Council should be aware of Constituents needs,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
890,26,33,Candidate,3,Alreaady included in Strategic Policy Committees,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
891,27,33,Candidate,0,I am an Inependent,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
892,1,1,Party,0,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
893,2,1,Party,0,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
894,3,1,Party,0,,2014-05-14 21:31:59 UTC,2014-05-14 21:31:59 UTC
895,4,1,Party,0,,2014-05-14 21:32:00 UTC,2014-05-14 21:32:00 UTC
896,5,1,Party,0,,2014-05-14 21:32:00 UTC,2014-05-14 21:32:00 UTC
897,6,1,Party,0,,2014-05-14 21:32:00 UTC,2014-05-14 21:32:00 UTC
898,7,1,Party,0,,2014-05-14 21:32:00 UTC,2014-05-14 21:32:00 UTC
899,8,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
900,9,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
901,10,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
902,11,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
903,12,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
904,13,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
905,14,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
906,15,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
907,16,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
908,17,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
909,18,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
910,19,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
911,20,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
912,21,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
913,22,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
914,23,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
915,24,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
916,25,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
917,26,1,Party,0,,2014-05-14 21:32:01 UTC,2014-05-14 21:32:01 UTC
918,27,1,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
919,1,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
920,2,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
921,3,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
922,4,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
923,5,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
924,6,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
925,7,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
926,8,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
927,9,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
928,10,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
929,11,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
930,12,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
931,13,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
932,14,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
933,15,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
934,16,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
935,17,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
936,18,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
937,19,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
938,20,2,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
948,3,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
949,4,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
950,5,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
951,6,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
952,7,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
953,8,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
954,9,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
955,10,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
956,11,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
957,12,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
958,13,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
959,14,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
960,15,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
961,16,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
962,17,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
963,18,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
964,19,3,Party,0,,2014-05-14 21:32:02 UTC,2014-05-14 21:32:02 UTC
965,20,3,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
966,21,3,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
967,22,3,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
968,23,3,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
969,24,3,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
970,25,3,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
971,26,3,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
972,27,3,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
973,1,4,Party,3,"Sinn Féin Housing spokesperson Dessie Ellis TD: ""We need to build social housing to curb need, stabilise rents and ensure decent living standards for people""",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
974,2,4,Party,1,"Sinn Féin Housing spokesperson Dessie Ellis TD: ""Local authorities are the best way to solve the (housing) crisis... The other option of hoping private landlords will provide real social housing is pure fantasy.""",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
975,3,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
976,4,4,Party,2,Sinn Féin prioritises using vacant properties for social housing where possible,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
977,5,4,Party,3,"""Sinn Féin (is) fundamentally opposed to the introduction of water charges"" (Source: Sinn Féin's submission to the consultation on the 'Reform of the Water
  Sector in Ireland')",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
978,6,4,Party,3,"""The property tax is an unfair, regressive form of taxation"" (pre-budget submission 2014)",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
979,7,4,Party,3,"Sinn Féin's Finance Spokesperson Pearse Doherty has described as ""scandalous but unsurprising"" the news that the money generated by the Local Property Tax will not go back into local areas",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
980,8,4,Party,2,"Sinn Féin spokesperson on Environment, Community and Local Government, Brian Stanley TD: ""Sinn Féin will introduce a progressive rates system. Progressive rates will take into account profit and turnover the larger companies""",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
981,9,4,Party,3,"""Many social problems could be solved if local councils met Traveller needs for accommodation in particular. Sinn Féin will use our council positions to make this so"" (Sinn Féin local election manifesto 2009)",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
982,10,4,Party,3,"Sinn Féin Education Spokesperson Seán Crowe says there a ""growing demand from parents for choice in different secular/non secular education and it is clear that Minister Ruairí Quinn and the Department of Education and Skills are not responding quickly enough to the many applications that are being made""",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
983,11,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
984,12,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
985,13,4,Party,1,"Sinn Féin Leader Gerry Adams TD has called for the Gateway scheme, which he termed ""exploitation of the long-term unemployed"" to be scrapped",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
986,14,4,Party,3,"Sinn Féin's Justice spokesperson, Pádraig Mac Lochlainn: ""How can we leave hundreds of families living in these centres for years on end with no right to work and with their dignity taken away? ...It is simply wrong and shameful""",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
987,15,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
988,16,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
989,17,4,Party,2,"Sinn Féin supports strict regulation of wind turbines, including a provision that a minimum distance of ten times the height of the turbine from any dwelling  ",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
990,18,4,Party,1,"""Sinn Féin does not support the installation of domestic metering. We support the introduction of district metering. This allows for local authorities to monitor water usage and leakage at neighbourhood level. We are opposed to household charging and therefore metering as a means to measure usage on this basis"" (Source: Sinn Féin's submission to the consultation on the 'Reform of the Water
  Sector in Ireland')",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
991,19,4,Party,3,Sinn Féin's transport policy includes proposals to legislate for mandatory public transport provision to be factored into all major housing developments; and improvements in quality and quantity of cycle lanes,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
992,20,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
993,21,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
994,22,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
995,23,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
996,24,4,Party,3,"""Sinn Féin will…reform the structure of local government to make it more accountable – including directly elected Chairs and Mayors who would assume many aspects of the council management oversight role"" (local election manifesto 2009)",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
997,25,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
998,26,4,Party,3,"Sinn Féin will… introduce mechanisms for real community participation in local decision-making and ensure communities and their representative organisations are at the very least meaningfully consulted on major decisions affecting them. Support the establishment of District, Community and Neighbourhood Councils that can formally link with local authorities. (Local election manifesto 2009)",2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
999,27,4,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1000,1,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1001,2,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1002,3,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1003,4,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1004,5,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1005,6,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1006,7,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1007,8,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1008,9,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1009,10,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1010,11,5,Party,0,,2014-05-14 21:32:03 UTC,2014-05-14 21:32:03 UTC
1011,12,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1012,13,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1013,14,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1014,15,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1015,16,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1016,17,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1017,18,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1018,19,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1019,20,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1020,21,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1021,22,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1022,23,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1023,24,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1024,25,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1025,26,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1026,27,5,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1027,1,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1028,2,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1029,3,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1030,4,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1031,5,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1032,6,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1033,7,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1034,8,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1035,9,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1036,10,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1037,11,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1038,12,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1039,13,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1040,14,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1041,15,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1042,16,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1043,17,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1044,18,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1045,19,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1046,20,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1047,21,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1048,22,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1049,23,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1050,24,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1051,25,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1052,26,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1053,27,6,Party,0,,2014-05-14 21:32:04 UTC,2014-05-14 21:32:04 UTC
1054,1,34,Candidate,0,Only after the present housing stock has been depleted ,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1055,2,34,Candidate,0,Purchase of housing stock by Council could be then rented to tenants. ,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1056,3,34,Candidate,0,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1057,4,34,Candidate,0,Only if no viable use can be found for them ,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1058,5,34,Candidate,3,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1059,6,34,Candidate,0,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1060,7,34,Candidate,3,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1061,8,34,Candidate,1,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1062,9,34,Candidate,0,There are legal requirements laid down in this area ,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1063,10,34,Candidate,0,The influence of Catholicism should be lessened ,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1064,11,34,Candidate,0,Proper legislation on animal welfare at a local level needs to be introduced,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1065,12,34,Candidate,3,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1066,13,34,Candidate,1,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1067,14,34,Candidate,0,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1068,15,34,Candidate,3,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1069,16,34,Candidate,0,This is a function of the NRA and the RSA,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1070,17,34,Candidate,0,Only if they impact on peoples quality of life. ,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1071,18,34,Candidate,1,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1072,19,34,Candidate,1,,2014-05-14 22:05:57 UTC,2014-05-14 22:05:57 UTC
1073,20,34,Candidate,0,"Depends on what is termed as the city centre, is it the historical City Centre or the area west of Cecil St. that was portrayed as the City Centre ",2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1074,21,34,Candidate,0,Should be called after someone from the Limerick area that contributed to the area ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1075,22,34,Candidate,0,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1076,23,34,Candidate,0,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1077,24,34,Candidate,0,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1078,25,34,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1079,26,34,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1080,27,34,Candidate,0,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
